created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jan 11 19:07:01 +0000 2014;422082234531602432;"masih aja berharap sama Siakad UNJ, move on lah ~";0;0;0;0;in;76047228;422082234531602432;RiswanMarbun;https://twitter.com/RiswanMarbun/status/422082234531602432
Sat Jan 11 18:32:21 +0000 2014;422073511939547136;"Kayaknya cuma UNJ yang mau liat IP susah bener dr zaman gue dede2 maba sampe mahasiswa tingkat akhir. Siakad ga ada kemajuan. Zzz";0;1;0;0;in;480847611;422073511939547136;baenantha;https://twitter.com/baenantha/status/422073511939547136
Sat Jan 11 18:10:51 +0000 2014;422068100171722752;"Gue bukan anak unj tapi gue tau sulitnya akses siakad wkwkwk";0;0;0;0;in;87163849;422068100171722752;tamirizt;https://twitter.com/tamirizt/status/422068100171722752
Sat Jan 11 17:38:55 +0000 2014;422060066003353601;"Woi anak UNJ pada tidur kek. Biar gue doang yg buka siakad.";0;0;0;0;in;241749682;422060066003353601;risnaaat;https://twitter.com/risnaaat/status/422060066003353601
Sat Jan 11 17:29:46 +0000 2014;422057762080559104;"Sombong~ RT @inggidn: Selamatidur para pejuang siakad unj:')";0;0;0;0;in;347202277;422057762080559104;novitautari_;https://twitter.com/novitautari_/status/422057762080559104
Sat Jan 11 17:15:57 +0000 2014;422054282666733568;"ada berapa ratus juta ya mahasiswa unj, sampe sampe siakad jam segini masih penuh ae";0;0;0;0;in;449757698;422054282666733568;suryadinsanusi;https://twitter.com/suryadinsanusi/status/422054282666733568
Sat Jan 11 17:13:18 +0000 2014;422053617957236736;"Salah satu contoh kekeluhan anak unj di liburan semester &gt &gt &gt  RT @alinot: Siakad kok kamu gamau dibuka sih........ ayodong";0;1;0;0;in;263626160;422053617957236736;dikiin;https://twitter.com/dikiin/status/422053617957236736
Sat Jan 11 16:39:31 +0000 2014;422045117252255744;"Lagi masuk rumah sakit pay, dia tekanan batin, di omongin mulu sama penghuni UNJ, RT @sarahsnf: siakad apakabar??";0;0;0;0;in;230030665;422045117252255744;Ruslanhadii;https://twitter.com/Ruslanhadii/status/422045117252255744
Sat Jan 11 16:34:27 +0000 2014;422043840850046977;"Oke otw ke N demi siakad, rame deh UNJ gini hari RT @iimuutiiaa: @febryhadiyana cobaaa yang di N gih trusss kalau gk bisa juga yg di TMII";0;0;0;0;in;238123242;422043840850046977;febryhadiyana;https://twitter.com/febryhadiyana/status/422043840850046977
Sat Jan 11 16:30:51 +0000 2014;422042933685395456;"Bahasa dan Seni min ._. RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/WNGd70OlpT";0;0;1;0;in;247643601;422042933685395456;hanysniha;https://twitter.com/hanysniha/status/422042933685395456
Sat Jan 11 15:50:48 +0000 2014;422032853916864512;"Wah tmn sy tuh pak "@bambu_segara: Kata si @tarmujisch @fajrikurniaone:lebih mudah menklukkan hati cewek(sifida)dripd menaklukkan SIAKAD UNJ";0;1;0;0;in;133210514;422032853916864512;ifatifatonah;https://twitter.com/ifatifatonah/status/422032853916864512
Sat Jan 11 15:34:13 +0000 2014;422028684531613696;"Sekedar mengingatkan aja buat warga UNJ~ (Jadwal Akses SIAKAD) http://t.co/2wXydYrvTM";0;0;0;0;in;313861630;422028684531613696;virainsani;https://twitter.com/virainsani/status/422028684531613696
Sat Jan 11 15:29:55 +0000 2014;422027598684635136;"Pukpuk RT @fahrizalH: Sejak kapan UNJ ada liburan . Jelas" setiap liburan mahasiswanya kebayang siakad yang gak bisa di buka .";0;0;0;0;in;777664622;422027598684635136;WahyudiS04;https://twitter.com/WahyudiS04/status/422027598684635136
Sat Jan 11 15:28:21 +0000 2014;422027207020535809;"Sejak kapan UNJ ada liburan . Jelas" setiap liburan mahasiswanya kebayang siakad yang gak bisa di buka .";0;0;0;0;in;49880967;422027207020535809;fahrizalH;https://twitter.com/fahrizalH/status/422027207020535809
Sat Jan 11 15:11:09 +0000 2014;422022878763028480;"#InfoJurusan WAJIB u/ TPers angk. 2012 &amp  2013 untuk mengisi Evaluasi Dosen di Siakad UNJ sampai tanggal 15 Januari 2014 :))";0;0;1;0;in;531409087;422022878763028480;hmptpunj;https://twitter.com/hmptpunj/status/422022878763028480
Sat Jan 11 14:02:18 +0000 2014;422005550201589760;""Kata si Jay @tarmujisch @fajrikurniaone : lebih mudah menaklukkan hati cewek (sifida) daripada menaklukkan SIAKAD UNJ"";0;1;1;0;in;1622920650;422005550201589760;bambu_segara;https://twitter.com/bambu_segara/status/422005550201589760
Sat Jan 11 13:55:58 +0000 2014;422003958912020480;"Banget yan, sampe skrg gils wkwk RT @radenrawayan: Bala ye RT @michozelrado: Penyakit unj nih, siakad-_-";0;0;0;0;in;149080687;421889371734683648;michozelrado;https://twitter.com/michozelrado/status/422003958912020480
Sat Jan 11 12:49:24 +0000 2014;421987206538858496;"@barrinnoize iya bang malmingan sama siakad unj wk";0;1;0;0;in;93385220;421985076579430400;zelmon;https://twitter.com/zelmon/status/421987206538858496
Sat Jan 11 12:14:30 +0000 2014;421978422240620544;"[INFO] Masa pengisian nilai oleh dosen pada 30 Desember 2013 -10 Januari 2014 dan untuk sementara mahasiswa tidak dapat membuka siakad.";0;0;0;0;in;532760825;421978422240620544;speducation_UNJ;https://twitter.com/speducation_UNJ/status/421978422240620544
Sat Jan 11 12:11:03 +0000 2014;421977555663872000;"Selamat malam :) diinformasikan bhwa bsk adalah jadwal teman2 FIP mengakses siakad. Bagi yg lupa pasword dpt mengurusnya di fakultas masing2";0;0;3;0;in;532760825;421977555663872000;speducation_UNJ;https://twitter.com/speducation_UNJ/status/421977555663872000
Sat Jan 11 10:49:03 +0000 2014;421956919054442496;"RT @zehaini: Jadwal SIAKAD UNJ (3~099~2014) http://t.co/J6AlpunDeV";0;0;0;0;in;1307318551;421956919054442496;JiaiB2012;https://twitter.com/JiaiB2012/status/421956919054442496
Sat Jan 11 10:47:31 +0000 2014;421956531462995969;"2. Masa pengisian nilai oleh dosen pada 30 Desember 2013 - 10 Januari 2014 dan untuk sementara mahasiswa tidak dapat membuka siakad.";0;0;1;0;in;249668145;421956531462995969;Sasing_UNJ;https://twitter.com/Sasing_UNJ/status/421956531462995969
Sat Jan 11 10:46:48 +0000 2014;421956351879696385;"#INFO Hasil kunjungan ke Pustikom: 1. Mahasiswa yang lupa password siakad dapat mengurusnya di fakultas masing-masing.";0;0;1;0;in;249668145;421956351879696385;Sasing_UNJ;https://twitter.com/Sasing_UNJ/status/421956351879696385
Sat Jan 11 08:21:27 +0000 2014;421919773094445056;"Pada sabaarrr yaaa , siakad nya lemot huhu";0;0;0;0;in;1593356772;421919773094445056;FDesign_UNJ;https://twitter.com/FDesign_UNJ/status/421919773094445056
Sat Jan 11 08:21:13 +0000 2014;421919714890096641;"Nahhh , pasti masih pada penasaran sama siakad kaaannn , mimin juga sih, baru bisa buka stlah berjamjam pantengin laptop :')";0;0;0;0;in;1593356772;421919714890096641;FDesign_UNJ;https://twitter.com/FDesign_UNJ/status/421919714890096641
Sat Jan 11 08:19:41 +0000 2014;421919326837669888;"haha kasianamat, lu udah liat nilai lu kal?RT @haikalbst: Karena aku sedang dibully oleh seluruh mahasiswa UNJ RT "iie_lyanti: siakad oh sia";0;1;0;0;in;239648560;421919326837669888;iie_lyanti;https://twitter.com/iie_lyanti/status/421919326837669888
Sat Jan 11 07:05:46 +0000 2014;421900724981612544;"Siiip "@BEMJBJ_UNJ: Nilai sudah keluar di Siakad lho. Buka sesuai jadwal ya biar ngga ada gangguan  ) dan semoga hasilnya memuaskan! :D"";0;0;0;0;in;146833195;421900724981612544;aji_kk;https://twitter.com/aji_kk/status/421900724981612544
Sat Jan 11 07:04:35 +0000 2014;421900428897300480;"Nilai sudah keluar di Siakad lho. Buka sesuai jadwal ya biar ngga ada gangguan  ) dan semoga hasilnya memuaskan! :D";0;0;0;0;in;265098737;421900428897300480;BEMJBJ_UNJ;https://twitter.com/BEMJBJ_UNJ/status/421900428897300480
Sat Jan 11 05:07:48 +0000 2014;421871040742973440;"Jadwal SIAKAD UNJ (3~099~2014) http://t.co/kCOowBqfdP";0;0;0;0;in;1429309578;421871040742973440;zehaini;https://twitter.com/zehaini/status/421871040742973440
Sat Jan 11 04:49:46 +0000 2014;421866499460968449;"Hey Masiwa unj selamaat berjuang membuka siakad yang supersuper juara!";0;1;0;0;in;138308361;421866499460968449;muteRasyid;https://twitter.com/muteRasyid/status/421866499460968449
Sat Jan 11 04:34:20 +0000 2014;421862616735039489;""@fidensiusnivo: Penting! @HMJ_TP_UNJ bg TPers 2012 &amp  2013, jgn lupa utk mengisi evaluasi dosen di siakad pling lmbat tgl 18 Januari 2014.."";0;0;0;0;in;531409087;421862616735039489;hmptpunj;https://twitter.com/hmptpunj/status/421862616735039489
Sat Jan 11 04:18:50 +0000 2014;421858717198336000;"@franciscuspanda iyalah. siakad kn lg diakses mahasiswa se unj u.u gue blm liat ._.";0;1;0;0;in;83821607;421854889879543808;kimelamel;https://twitter.com/kimelamel/status/421858717198336000
Sat Jan 11 04:10:21 +0000 2014;421856580707950592;""@MahasiswaUNJ: HOT @infoUNJ : 29 Januari 2014 Batas Penalti persetujuan KRS oleh admin siakad. #UNJ"";0;0;0;0;in;462969902;421856580707950592;Egi_Rizkiyarno;https://twitter.com/Egi_Rizkiyarno/status/421856580707950592
Sat Jan 11 04:10:14 +0000 2014;421856551444291585;""@MahasiswaUNJ: HOT @infoUNJ : 13 - 26 Januari 2014 Pengisian KRS di siakad. #UNJ"";0;0;0;0;in;462969902;421856551444291585;Egi_Rizkiyarno;https://twitter.com/Egi_Rizkiyarno/status/421856551444291585
Sat Jan 11 03:56:39 +0000 2014;421853132901978114;"@putraadyaksa mimin lagi selimutan :D emang siakad udah bisa dibuka? Tadi sih mimin liat kalo FT tgl 23-26jan http://t.co/BAnb3SUA36";0;1;0;0;in;469911049;421832629969629184;BEMPTM_UNJ;https://twitter.com/BEMPTM_UNJ/status/421853132901978114
Sat Jan 11 03:43:21 +0000 2014;421849786770157569;"Penyakit unj nih, siakad-_-";0;0;0;0;in;149080687;421849786770157569;michozelrado;https://twitter.com/michozelrado/status/421849786770157569
Sat Jan 11 03:31:09 +0000 2014;421846718930354177;"mendingan siap-siap dulu deh skrg buat ke acara natal civitas UNJ dari pada berkutik dgn siakad siang hari gini -___-";0;1;0;0;in;183218010;421846718930354177;markussitorus;https://twitter.com/markussitorus/status/421846718930354177
Sat Jan 11 03:05:25 +0000 2014;421840240643284992;"Gatuh. Modem keblokir -_- "@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subu";0;0;0;0;in;208526534;421840240643284992;hildaatm;https://twitter.com/hildaatm/status/421840240643284992
Sat Jan 11 02:54:47 +0000 2014;421837564874485761;"Kotau:&lt  RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))";0;0;0;0;in;124682227;421837564874485761;putriieprtw;https://twitter.com/putriieprtw/status/421837564874485761
Sat Jan 11 02:44:39 +0000 2014;421835016340250624;"@bemjtm_unj lagi buka siakad nih, mimin lagi apa?";0;1;0;0;in;634118228;421832629969629184;putraadyaksa;https://twitter.com/putraadyaksa/status/421835016340250624
Sat Jan 11 02:41:02 +0000 2014;421834106058469376;"ujian sesungguhnya bukan pas ujian masuk unj, bukan juga uts atau uas, tapi ujian masuk siakad. ha ha.";0;1;0;0;in;112140495;421834106058469376;rayhankin;https://twitter.com/rayhankin/status/421834106058469376
Sat Jan 11 01:33:20 +0000 2014;421817066673291265;"Kepo emang  RT"@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))""";0;0;0;0;in;79965974;421817066673291265;ulfajarini;https://twitter.com/ulfajarini/status/421817066673291265
Sat Jan 11 01:25:14 +0000 2014;421815029453709312;"Diurekurek dew"@Dewstijee: Ga ngerti ka anggi itu maksudnya gmn? RT @oputeri: Ngisibya dimana? Web unj? Siakad?"@dianitasays: Monev Online →";0;0;0;0;in;103180484;421815029453709312;oputeri;https://twitter.com/oputeri/status/421815029453709312
Sat Jan 11 01:23:14 +0000 2014;421814523624824832;"Ga ngerti ka anggi itu maksudnya gmn? RT @oputeri: Ngisibya dimana? Web unj? Siakad?"@dianitasays: Monev Online → tab Evaluasi Perkuliahan";0;0;0;0;in;231332666;421814523624824832;Dewstijee;https://twitter.com/Dewstijee/status/421814523624824832
Sat Jan 11 01:20:46 +0000 2014;421813906881777664;"Ngisibya dimana? Web unj? Siakad?"@dianitasays: Monev Online → tab Evaluasi Perkuliahan.. diisi dulu ya, baru nilainya bisa dilihat #SKUNJ12";0;0;1;0;in;103180484;421813906881777664;oputeri;https://twitter.com/oputeri/status/421813906881777664
Sat Jan 11 01:08:54 +0000 2014;421810918511484928;"Dan semua mahasiswa unj berada di depan laptop untuk mengakses siakad yg kita tahu itu loading lama banget. Siakad laku banget ya huft";0;0;0;0;in;380914771;421810918511484928;mutiahelmina;https://twitter.com/mutiahelmina/status/421810918511484928
Sat Jan 11 00:53:51 +0000 2014;421807132594298880;"Sabar min RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))";0;0;0;0;in;332102771;421807132594298880;adizchaidir;https://twitter.com/adizchaidir/status/421807132594298880
Sat Jan 11 00:26:02 +0000 2014;421800130811944960;"Tapi sudah bisa lihat yeah :D "@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dar";0;0;0;0;in;498739274;421800130811944960;apriliyanR;https://twitter.com/apriliyanR/status/421800130811944960
Sat Jan 11 00:15:45 +0000 2014;421797543966547968;"Dari semalem malah min wkwkRT @MahasiswaUNJ: Udah dijadwalpun, namany mahasiswa unj emang kritis. Lg pada akses siakad kan lu pada dr subuh?";0;0;1;0;in;78527753;421797543966547968;nitalest;https://twitter.com/nitalest/status/421797543966547968
Fri Jan 10 23:37:31 +0000 2014;421787921331404800;"nggak donggg :p RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))";0;0;0;0;in;594441057;421787921331404800;_ryanski;https://twitter.com/_ryanski/status/421787921331404800
Fri Jan 10 23:36:56 +0000 2014;421787774367191040;""@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))"";0;0;0;0;in;267674677;421787774367191040;imamsyafrijal;https://twitter.com/imamsyafrijal/status/421787774367191040
Fri Jan 10 23:34:01 +0000 2014;421787040389160960;"Sesuai jadwal aja biar ga buang2 waktu :) "@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan"";0;0;0;0;in;458821930;421787040389160960;akupinguinn;https://twitter.com/akupinguinn/status/421787040389160960
Fri Jan 10 23:29:03 +0000 2014;421785789505105920;"Dr tengah mlm RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))";0;1;0;0;in;753377821;421785789505105920;maydatari;https://twitter.com/maydatari/status/421785789505105920
Fri Jan 10 23:28:25 +0000 2014;421785629454655488;"Haha RT"@MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))"";0;0;0;0;in;394553346;421785629454655488;ruthventy;https://twitter.com/ruthventy/status/421785629454655488
Fri Jan 10 23:25:47 +0000 2014;421784966666518529;"Siakad unj ..";0;0;0;0;in;202913932;421784966666518529;arauf_91;https://twitter.com/arauf_91/status/421784966666518529
Fri Jan 10 23:25:29 +0000 2014;421784894637764608;"Alay lo min. Gue gak kpikiran sma skali. @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu";0;0;0;0;in;112039972;421784894637764608;hafidhamdan;https://twitter.com/hafidhamdan/status/421784894637764608
Fri Jan 10 23:25:22 +0000 2014;421784861993476096;"penasaran imin, IP pertama nih :-| RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pad";0;0;0;0;in;420053495;421784861993476096;DianaIJI;https://twitter.com/DianaIJI/status/421784861993476096
Fri Jan 10 23:24:52 +0000 2014;421784735979802624;"Knp fe mesti terakhir :'' RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada";0;0;0;0;in;131795775;421784735979802624;ayutyazwul;https://twitter.com/ayutyazwul/status/421784735979802624
Fri Jan 10 23:20:49 +0000 2014;421783719460876288;"Mimin jg kn? RT @MahasiswaUNJ: Udah dijadwalpun, namanya mahasiswa unj emang kritis. Lagi pada akses siakad kan lu pada dari subuh? :)))";0;0;0;0;in;588927129;421783719460876288;ApriyantiEsti;https://twitter.com/ApriyantiEsti/status/421783719460876288
Fri Jan 10 15:17:47 +0000 2014;421662160683401216;"@fiddieniaaa itu kak mau tanya,kt alumni unj buat liat khs itu nnti di siakad ada jadwal wktunya gitu ya ka? mksdnya di mulai dr angkatan";0;1;0;0;in;1190147192;421490773670903808;hestisulistiowt;https://twitter.com/hestisulistiowt/status/421662160683401216
Fri Jan 10 15:07:24 +0000 2014;421659548114378752;"Lwt hp juga bsa..distatistik unj"@andipratiw: @donbeldona gimana caranyta? kok gue buka siakad error mulu:("";0;0;0;0;in;396479560;421659548114378752;virda_p;https://twitter.com/virda_p/status/421659548114378752
Fri Jan 10 12:58:33 +0000 2014;421627121379717121;"RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/THF4DrxdLn";0;0;0;0;in;136905363;421627121379717121;Tasyandina;https://twitter.com/Tasyandina/status/421627121379717121
Fri Jan 10 11:47:55 +0000 2014;421609344409411585;"RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/yKHtlIxBRx";0;0;0;0;in;78037401;421609344409411585;RizkaFebrians;https://twitter.com/RizkaFebrians/status/421609344409411585
Fri Jan 10 11:15:47 +0000 2014;421601257699033089;"Info jadwal akses siakad UNJ [pic] — https://t.co/4H8zvGfeGH";0;0;0;0;in;71474027;421601257699033089;viviyusdika;https://twitter.com/viviyusdika/status/421601257699033089
Fri Jan 10 09:53:23 +0000 2014;421580521525637120;"Cc: @FamsPTIK13  "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/IabWwAiaXr"";0;0;1;0;in;767827903;421580521525637120;deafith;https://twitter.com/deafith/status/421580521525637120
Fri Jan 10 09:26:10 +0000 2014;421573669983244288;"RT "@CiciLinsita: RT @MahasiswaUNJ :Maaan! Jadwal akses siakad UNJ pe terealisasikan. CMIIW http://t.co/n3ePBlcqVq"";0;0;1;0;in;542330965;421573669983244288;DhydhyGita;https://twitter.com/DhydhyGita/status/421573669983244288
Fri Jan 10 08:46:01 +0000 2014;421563567767175169;"Wah teknik ke 5._. "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ pe terealisasikan. CMIIW http://t.co/7WLimlIIeJ"";0;0;1;0;in;447941283;421563567767175169;zvdfszser;https://twitter.com/zvdfszser/status/421563567767175169
Fri Jan 10 08:34:02 +0000 2014;421560553467674625;"Bahasa dan seni bukan bahasa dan sastra -_- "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ pe terealisasikan. CMIIW http://t.co/3f8kSPMehk"";0;0;8;1;in;324323791;421560553467674625;dwianarach;https://twitter.com/dwianarach/status/421560553467674625
Fri Jan 10 08:28:12 +0000 2014;421559082135191552;"Cc: @keluargaPBR2012 :)) "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/SNvEWt6dNo"";0;1;1;0;in;228003488;421559082135191552;claudiasulfit;https://twitter.com/claudiasulfit/status/421559082135191552
Fri Jan 10 08:27:29 +0000 2014;421558904154103808;""@MahasiswaUNJ: HOT @infoUNJ : 13 - 26 Januari 2014 Pengisian KRS di siakad. #UNJ"";0;0;0;0;in;96101306;421558904154103808;fildzaghaliyati;https://twitter.com/fildzaghaliyati/status/421558904154103808
Fri Jan 10 08:15:42 +0000 2014;421555936902545408;"mentang2 yah fakultas ekonomi paling muda se UNJ raya, dapet jadwal akses siakad nya paling belakangan -_-";0;0;0;0;in;88355419;421555936902545408;Mentaripra;https://twitter.com/Mentaripra/status/421555936902545408
Fri Jan 10 08:13:33 +0000 2014;421555396818382849;"Cc: @BioRe2012 RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/SpUJQjhTxC";0;0;0;0;in;177493063;421555396818382849;Triafunny;https://twitter.com/Triafunny/status/421555396818382849
Fri Jan 10 08:07:46 +0000 2014;421553941994668032;"Terakhir -,- "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/ft5LAKZZJG"";0;0;1;0;in;436649808;421553941994668032;firmanrifki;https://twitter.com/firmanrifki/status/421553941994668032
Fri Jan 10 08:06:37 +0000 2014;421553652541579264;"☑"@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/Fro6SlSOeB"";0;0;1;0;in;303120212;421553652541579264;sitiiii_M;https://twitter.com/sitiiii_M/status/421553652541579264
Fri Jan 10 08:04:19 +0000 2014;421553075640229888;""@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/XEax9JFX0v"";0;0;1;0;in;531409087;421553075640229888;hmptpunj;https://twitter.com/hmptpunj/status/421553075640229888
Fri Jan 10 08:03:03 +0000 2014;421552754025193474;"duh singkatan FBS salah~RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/sfUPhpiwC2";0;0;0;0;in;114468245;421552754025193474;adityaprtmaa;https://twitter.com/adityaprtmaa/status/421552754025193474
Fri Jan 10 08:02:29 +0000 2014;421552612714889217;"knp ekonomi terakhir bgt "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/4GxqPSfmJo"";0;0;0;0;in;92427025;421552612714889217;asniasnot;https://twitter.com/asniasnot/status/421552612714889217
Fri Jan 10 08:01:02 +0000 2014;421552248833851392;"Jadi per fakultas ya min "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/sMrp740ueT"";0;0;0;0;in;332675785;421552248833851392;from_arin;https://twitter.com/from_arin/status/421552248833851392
Fri Jan 10 08:00:43 +0000 2014;421552166487080960;"@HMJPLSUNJ @ikmbunj RT @MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan.CMIIW http://t.co/i6ApQY8JLj";0;0;2;0;in;146739763;421552166487080960;cahERVI;https://twitter.com/cahERVI/status/421552166487080960
Fri Jan 10 08:00:18 +0000 2014;421552063651135488;"RT"@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/HnOzHplsXO"";0;0;0;0;in;384168957;421552063651135488;fikaryusuf;https://twitter.com/fikaryusuf/status/421552063651135488
Fri Jan 10 07:59:54 +0000 2014;421551961041670144;"loh... ini jadi toh? "@MahasiswaUNJ: Maaan! Jadwal akses siakad UNJ per-fakultas akhirnya terealisasikan. CMIIW http://t.co/K3FF65hpQy"";0;1;0;0;in;377389285;421551961041670144;sryprbh;https://twitter.com/sryprbh/status/421551961041670144
Fri Jan 10 02:45:11 +0000 2014;421472760196378625;"Libur begini bikin gila haha siakad belum bisa diisi ya met?"@Mentaripra: Ketauan bgt anak unj nya, hahaha lagi libur :p";0;1;0;0;in;256839423;421472760196378625;Sepfrian_;https://twitter.com/Sepfrian_/status/421472760196378625
Fri Jan 10 00:22:52 +0000 2014;421436945814654976;"@ayudhea_ @ahyuwibowo @anikakustiani emang jadwal akses siakad unj kapan? .-.";0;1;0;0;in;257455228;421342815717584897;hilwahauda;https://twitter.com/hilwahauda/status/421436945814654976
Thu Jan 09 18:25:48 +0000 2014;421347085783289856;"Ada yg tau kpan hasil ujian di siakad di share gak ? #UNJ";0;0;0;0;in;1635827796;421347085783289856;alfidazahwa;https://twitter.com/alfidazahwa/status/421347085783289856
Thu Jan 09 13:54:22 +0000 2014;421278777386078208;"@avivahviva buka siakad ada gambar dan tulisan "statistik UNJ" klik itu aja terus ada menu "kode seksi" tinggal masukin kode seksi MK-nya";0;0;0;0;in;149824319;421277131897708544;rifazmii;https://twitter.com/rifazmii/status/421278777386078208
Thu Jan 09 03:55:16 +0000 2014;421128010884853760;"#PGSD201nf0 alamat website siakad unj: http://t.co/xcjCdvaUt8 | pustikom unj: http://t.co/qBss0xXdkV";0;0;0;0;in;393765283;421128010884853760;mentiongueya;https://twitter.com/mentiongueya/status/421128010884853760
Thu Jan 09 03:52:36 +0000 2014;421127337959108608;"#PGSD201nf0 new look, lebih fresh untuk website siakad unj.";0;0;0;0;in;393765283;421127337959108608;mentiongueya;https://twitter.com/mentiongueya/status/421127337959108608
Wed Jan 08 16:16:19 +0000 2014;420952113720467456;"Kenapa minggu-minggu ini hati gu deg-deg khan apa mungkin gara-gara mau keluar nilai IP semester 1 ya di siakad UNJ :D";0;0;0;0;in;270883495;420952113720467456;desmonchristian;https://twitter.com/desmonchristian/status/420952113720467456
Tue Jan 07 11:43:53 +0000 2014;420521165166104576;"Jadi ga perlu buka siakad yg aksesnya amat lambat dan mengudang kecam laknat dari berbagai angkatan #UNJ";0;1;0;0;in;457223186;420521165166104576;BelovedSyifa;https://twitter.com/BelovedSyifa/status/420521165166104576
Tue Jan 07 00:15:43 +0000 2014;420347982802735104;"Selamat pagiiiii. Udah pada galau ngomongin "siakadUNJ" belom ya? HAHA :D";0;0;0;0;in;317556204;420347982802735104;putrii_elma;https://twitter.com/putrii_elma/status/420347982802735104
Mon Jan 06 23:05:19 +0000 2014;420330264607203328;"nanti jg diperpanjang. syudah biasya~ RT @MahasiswaUNJ : akhir input nilai tgl 10 jan. Akses siakad UNJ liat nilai&amp isi KRS tgl 12-31 jan '14";0;0;0;0;in;236828095;420330264607203328;nielawt;https://twitter.com/nielawt/status/420330264607203328
Mon Jan 06 14:06:31 +0000 2014;420194673588568064;"Apa itu monev? Yg evaluasi dosen? "@bemfe_unj: Mohon Diperhatikan ! Wajib u/Mahasiswa Fe angktn 2012 &amp  2013 mngisi Monev Online di Siakad B";0;0;0;0;in;208526534;420194673588568064;hildaatm;https://twitter.com/hildaatm/status/420194673588568064
Mon Jan 06 13:49:43 +0000 2014;420190444770066432;"Mohon Diperhatikan !  Wajib u/Mahasiswa Fe angktn 2012 &amp  2013 mngisi Monev Online di Siakad  Bisa diisi lagi mulai... http://t.co/1u433iQhQp";0;0;3;0;in;258144677;420190444770066432;bemfe_unj;https://twitter.com/bemfe_unj/status/420190444770066432
Mon Jan 06 13:49:38 +0000 2014;420190425945624576;""HOT @infoUNJ : Sekarang kalo lupa password siakad gak harus ke PUSTIKOM ya, bisa ke fakultas masing-masing. #UNJ";0;0;0;0;in;361305700;420190425945624576;EconoChannel;https://twitter.com/EconoChannel/status/420190425945624576
